kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
5792202,K00841.01,2,CANDIDATE,1.0,15.33528675,84.09906,5.0,0.49,-0.18,0.056,0.001045,-0.005222,0.7609999999999999,0.049,-0.046,5251,4.663974200855776,0.31266584103734224,-0.5182969371546156,1014,5792202,15.335,0.048,0.9993751676135305,4.026102946697777e-09,0.9999999999974828,0.048,0.9519999999976035
5792202,K00841.02,1,CANDIDATE,1.0,31.33046135,110.02644,6.5,0.64,-0.23,0.072904,0.000828,-0.002069,0.7609999999999999,0.049,-0.046,5251,6.071828127485526,0.39699398063520797,-0.40546109769120064,1015,5792202,31.33,0.019,0.999375167613531,1.7879907557043718e-11,0.9999999999999888,0.019,0.980999999999989
5792202,K00841.03,3,CANDIDATE,1.0,6.54626149,24.029488,2.19,0.22,-0.08,0.024555,0.005751,-0.0016120000000000002,0.7609999999999999,0.049,-0.046,5251,2.045069401821671,0.49674460471231935,-0.18249932384936468,1016,5792202,6.546,0.0013,0.9992361017541199,0.0023841339869571116,0.9999981730161528,0.0013,0.9986981753912318
8247638,K00907.01,1,CANDIDATE,1.0,16.51410989,43.083504,2.72,0.27,-0.24,0.028718,0.000169,-0.000905,0.828,0.045,-0.042,5527,2.6023636472438962,0.14225951732989017,-0.15540446008427103,726,8247638,16.514,9.1e-05,0.9993751385949137,4.256734659882462e-05,0.9999999733835441,9.1e-05,0.9999089733859662
8247638,K00907.02,2,CANDIDATE,1.0,30.1329298,32.878609999999995,3.14,0.32,-0.27,0.03322,0.003077,-0.00395,0.828,0.045,-0.042,5527,3.0103252441479986,0.32328514603357733,-0.38915036193979785,727,8247638,30.133,0.0034,0.9993728504757421,0.000605858309263274,0.9999996195673176,0.0034,0.9965996208607888
8247638,K00907.03,4,CANDIDATE,1.0,4.79090809,16.134592,1.36,0.14,-0.12,0.014349,0.000597,-0.000504,0.828,0.045,-0.042,5527,1.3002756450415303,0.08899737934902026,-0.08022513448904872,728,8247638,4.791,0.00091,0.9948285028153537,0.013317194452711758,0.9999298377909932,0.00091,0.9990199016386034
8247638,K00907.04,3,CANDIDATE,1.0,99.6415962,19.405544,2.64,0.27,-0.23,0.027879,0.001176,-0.000776,0.828,0.045,-0.042,5527,2.526335264346841,0.1738043677970834,-0.1461731602304489,729,8247638,99.642,0.036,0.998886785882904,0.0726471853183055,0.9999126955792622,0.036,0.9639158385384088
8255887,K00908.01,1,CANDIDATE,1.0,4.7083264510000005,619.7065,10.6,2.85,-2.56,0.080242,0.00016299999999999998,-0.000115,1.1420000000000001,0.095,-0.086,5560,10.028853894223507,0.8345228827415903,-0.7553744383687865,763,8255887,4.708,0.0012,0.999375167613531,1.2842322359732186e-61,1.0,0.0012,0.9988
7626506,K00150.01,1,CANDIDATE,1.0,8.408878137,132.78516000000002,2.28,0.19,-0.2,0.025693,0.00034700000000000003,-0.00014199999999999998,0.9129999999999999,0.039,-0.037000000000000005,5551,2.5672552465548706,0.11501434908602381,-0.10500296894854362,290,7626506,8.409,1.7e-05,0.999375167613531,5.819893856178097e-14,1.0,1.7e-05,0.999983
7626506,K00150.02,2,CANDIDATE,1.0,28.5742692,87.12114,2.32,0.19,-0.2,0.026109,0.0005269999999999999,-0.000231,0.9129999999999999,0.039,-0.037000000000000005,5551,2.608822139582809,0.12325414606194454,-0.10821469158643385,291,7626506,28.574,2.4e-06,0.999375167613531,2.8885312495285337e-09,0.999999999998194,2.4e-06,0.999997599998194
8346392,K01141.01,1,CANDIDATE,1.0,5.72812616,17.514835,1.38,0.09,-0.08,0.023129,0.000892,-0.0008789999999999999,0.6409999999999999,0.019,-0.019,3968,1.6225509434463878,0.07892271157758844,-0.0782016016219673,1840,8346392,5.728,4e-05,0.9969136538943566,0.010037397099321504,0.9999686101384928,4e-05,0.9999286113940872
11414511,K00767.01,1,CANDIDATE,1.0,2.816504904,1328.3038,12.21,1.62,-0.87,0.117059,0.001834,-0.000297,0.96,0.047,-0.044000000000000004,5534,12.298708225522274,0.6322042194530382,-0.5645538099948059,666,11414511,2.817,0.00098,0.999375167613531,6.255900099955207e-131,1.0,0.00098,0.99902
11460018,K00769.01,1,CANDIDATE,1.0,4.280963604,52.913242,2.3,0.58,-0.19,0.025377,0.00014099999999999998,-0.000935,0.961,0.083,-0.075,5644,2.6689910840202615,0.23099290892853908,-0.23034380584856295,668,11460018,4.281,6.9e-07,0.9993751671897779,3.37343617652179e-06,0.9999999978908414,6.9e-07,0.9999993078908428
6022556,K00844.01,1,CANDIDATE,1.0,3.709870784,88.43494,4.35,0.64,-0.28,0.040686,0.000711,-0.000254,1.042,0.063,-0.057999999999999996,5722,4.639766975270577,0.29200603285875515,-0.25987886960205064,1056,6022556,3.71,1.1e-09,0.999375167613531,1.1169414016191189e-09,0.9999999999993017,1.1e-09,0.9999999988993017
8414716,K00910.01,1,CANDIDATE,1.0,5.392026903,66.02574,2.68,0.36,-0.19,0.030649000000000006,0.000351,-0.000787,0.848,0.073,-0.066,5198,2.8444324009564563,0.24701999868214453,-0.2331200997100163,765,8414716,5.392,1.1e-05,0.9993751676122274,1.8136628980278035e-07,0.9999999998866056,1.1e-05,0.9999889998866068
8505670,K00912.01,1,CANDIDATE,1.0,10.8484518,84.20755,2.34,0.44,-0.43,0.036303,0.001011,-0.000718,0.696,0.03,-0.027999999999999997,4201,2.7652551569343067,0.1419055720026489,-0.12396278744694936,768,8505670,10.848,7.8e-05,0.9993751676135305,3.491370721383487e-09,0.9999999999978171,7.8e-05,0.9999219999978173
8505670,K00912.02,2,CANDIDATE,1.0,6.66833241,19.236187,1.18,0.21,-0.22,0.018246,0.007087,-0.001443,0.696,0.03,-0.027999999999999997,4201,1.3898257883211675,0.543141471544064,-0.1233192327122776,769,8505670,6.668,0.00059,0.9982293316538079,0.00700475957466529,0.9999874872443603,0.00059,0.9993974946268861
8359498,K00127.01,1,CANDIDATE,0.9990000000000001,3.5787805660000003,1721.1887,10.43,0.62,-0.62,0.096067,0.000203,-7.4e-05,0.998,0.043,-0.040999999999999995,5524,10.492723426283666,0.45263466912010936,-0.4311395553396891,195,8359498,3.579,0.0062,0.999375167613531,2.4347236975019063e-169,1.0,0.0062,0.9938
2854698,K00986.01,1,CANDIDATE,1.0,8.18739443,40.58191,1.92,0.13,-0.14,0.020743,0.000388,-0.000741,0.9309999999999999,0.040999999999999995,-0.039,5251,2.113511931805311,0.101124097654869,-0.11635711830541964,1827,2854698,8.187,0.00026,0.9993750739792479,6.005137389359491e-05,0.999999962446612,0.00026,0.9997399624563759
2854698,K00986.02,2,CANDIDATE,0.8809999999999999,76.04981629999997,12.8004465,1.75,0.11,-0.13,0.018858,0.00107,-0.000699,0.9309999999999999,0.040999999999999995,-0.039,5251,1.9214485855461865,0.13800782651621638,-0.10747639785663593,1828,2854698,76.05,0.0054,0.9885757665705431,0.15681470090623956,0.9978507800846044,0.0054,0.9924623858721475
7295235,K00987.01,1,CANDIDATE,1.0,3.1792672860000004,41.68947,1.21,0.14,-0.06,0.012916999999999998,0.000373,-0.000349,0.9159999999999999,0.038,-0.036000000000000004,5511,1.2949129940221493,0.06545197880975069,-0.06175799463236218,1829,7295235,3.179,0.0017,0.9993751076593193,4.101944219470019e-05,0.999999974350185,0.0017,0.9982999743937896
8288947,K01142.01,1,CANDIDATE,1.0,3.75574267,24.505842,1.58,0.27,-0.12,0.018377,0.000724,-0.000461,0.7879999999999999,0.064,-0.059000000000000004,5311,1.5848358565945129,0.1430619430064734,-0.1251445758548835,1841,8288947,3.756,8.1e-05,0.9992597494503808,0.001990815917878899,0.9999985222638046,8.1e-05,0.9999175223835012
8313667,K01145.01,1,CANDIDATE,0.996,30.5872153,22.413473,2.32,0.39,-0.24,0.01965,0.000729,-0.00033,1.094,0.05,-0.048,5944,2.352682555688397,0.13849277779516167,-0.11052878182310098,1844,8313667,30.587,1.0,0.9991435354793891,0.006431673400650923,0.9999944510892635,1.0,0.0
8351704,K01146.01,1,CANDIDATE,1.0,7.09712124,14.411312,0.74,0.09,-0.11,0.017457,0.000782,-0.0006490000000000001,0.544,0.016,-0.016,3569,1.0393264198338785,0.055695816120578064,-0.04926874207677298,1845,8351704,7.097,0.00025,0.9898965567069893,0.020699836991893164,0.9997842599905847,0.00025,0.9995343139255871
11507101,K00773.01,1,CANDIDATE,1.0,38.3775486,31.946487,2.82,0.37,-0.34,0.024901,0.000184,-0.001271,0.972,0.05,-0.047,5476,2.64890576711553,0.13765924299728588,-0.1862427404784746,672,11507101,38.378,0.001,0.9993719074687798,0.0009281218717260792,0.9999994161453216,0.001,0.9989994167291762
11754553,K00775.01,2,CANDIDATE,1.0,16.38489988,28.122635,2.0,0.09,-0.1,0.029758,0.0013,-0.0006259999999999999,0.621,0.027000000000000003,-0.026000000000000002,4126,2.022454664705512,0.12465282978643137,-0.09476347436176842,674,11754553,16.385,2e-05,0.9993540518508008,0.0012303688194311641,0.9999992037521578,2e-05,0.9999792037680827
11754553,K00775.02,1,CANDIDATE,1.0,7.8774163,41.450657,2.16,0.09,-0.11,0.03209,0.001268,-0.0006230000000000001,0.621,0.027000000000000003,-0.026000000000000002,4126,2.180945298420589,0.12813317887692577,-0.10065091567849842,708,11754553,7.877,4.2e-06,0.9993751035806527,4.8981715751060286e-05,0.9999999693708619,4.2e-06,0.9999957693709906
11754553,K00775.03,3,CANDIDATE,1.0,36.4454001,19.803268,1.99,0.09,-0.09,0.029681,0.00141,-0.001094,0.621,0.027000000000000003,-0.026000000000000002,4126,2.017221483403599,0.1299049491722739,-0.11252194114720343,709,11754553,36.445,0.0008,0.9986793094497077,0.013409329807500658,0.9999820259855509,0.0008,0.9991820403647624
11812062,K00776.01,1,CANDIDATE,1.0,3.728732147,360.1958,6.02,1.22,-0.52,0.068178,0.002209,-0.001842,0.7979999999999999,0.064,-0.057999999999999996,5497,5.954298516675057,0.5150351737258183,-0.4617010887458798,710,11812062,3.729,2.9e-05,0.999375167613531,2.9778389081430323e-36,1.0,2.9e-05,0.999971
6276477,K00849.01,1,CANDIDATE,1.0,10.35533116,43.478497,2.47,0.59,-0.31,0.024674,0.000863,-0.00039,0.856,0.066,-0.06,5501,2.3115153443241883,0.19570454033254742,-0.16609047666020524,1061,6276477,10.355,0.00042,0.9993751419370244,3.3118239534370085e-05,0.9999999792921762,0.00042,0.9995799793008735
6291653,K00850.01,1,CANDIDATE,0.9990000000000001,10.526294577,488.70584,8.24,1.48,-0.8,0.095143,0.000586,-0.00148,0.9540000000000001,0.078,-0.071,5386,9.933645825792853,0.8144861043129853,-0.75527260416589,1062,6291653,10.526,0.005,0.999375167613531,9.663569254949724e-49,1.0,0.005,0.995
6392727,K00851.01,1,CANDIDATE,1.0,4.583520948,212.06973,5.39,1.6,-0.53,0.056287,0.001029,-0.000406,1.021,0.08900000000000001,-0.08,5815,6.289517065803548,0.5601809069925868,-0.4948960382369199,1063,6392727,4.584,0.0008,0.999375167613531,9.295918457870144e-22,1.0,0.0008,0.9992
6422070,K00852.01,1,CANDIDATE,0.8759999999999999,3.76181843,29.971922,2.66,0.73,-0.26,0.025656,0.000201,-0.004673,1.113,0.096,-0.087,5653,3.1251262505663226,0.2706623101204778,-0.619416318863208,1097,6422070,3.762,2.8e-05,0.9993647723440494,0.0005823957004835416,0.9999996295952679,2.8e-05,0.9999716296056392
6428700,K00853.01,1,CANDIDATE,1.0,8.20396958,44.777393,3.01,0.24,-0.3,0.033372000000000006,0.002616,-0.004385,0.6829999999999999,0.033,-0.031,5015,2.4945165764535617,0.2297029409116263,-0.3467772271741722,1098,6428700,8.204,3e-05,0.9993751528587901,2.3359849925349665e-05,0.9999999853941972,3e-05,0.9999699853946354
6428700,K00853.02,2,CANDIDATE,1.0,14.49645186,20.855698,3.01,0.24,-0.3,0.033377,0.000459,-0.009362,0.6829999999999999,0.033,-0.031,5015,2.4948903203970545,0.12533136290799296,-0.708900785957036,1099,6428700,14.496,0.77,0.9988489588487047,0.005983422008102405,0.9999930633938556,0.77,0.2299984045805868
8552202,K00914.01,1,CANDIDATE,1.0,3.886655224,41.233078000000006,1.87,0.36,-0.15,0.023262,0.002814,-0.001107,1.004,0.085,-0.077,5662,2.5560198360181223,0.3774025634249138,-0.23070116422799594,771,8552202,3.887,1.5e-05,0.9993750947454688,4.631277546179423e-05,0.9999999710394653,1.5e-05,0.9999849710398997
8628973,K00916.01,1,CANDIDATE,1.0,3.314947362,105.955894,3.94,1.11,-0.37,0.038195,0.00019,-0.003621,0.846,0.067,-0.061,5609,3.5363914593820787,0.2806207677630305,-0.42121072930051107,773,8628973,3.315,0.00019,0.999375167613531,2.1390298049636198e-11,0.9999999999999867,0.00019,0.9998099999999867
8672910,K00918.01,1,CANDIDATE,0.996,39.6431552,487.53952,10.98,0.72,-0.99,0.111685,7.4e-05,-0.00014199999999999998,0.815,0.04,-0.037000000000000005,5236,9.961756295227158,0.4889651053704711,-0.4524288352141232,808,8672910,39.643,0.008,0.999375167613531,2.7037359835710623e-48,1.0,0.008,0.992
2302548,K00988.01,1,CANDIDATE,1.0,10.38122447,68.87666999999999,2.18,0.15,-0.1,0.025572,0.000552,-0.000833,0.75,0.032,-0.03,5095,2.098985385728669,0.1003658473666497,-0.10827816046471248,1830,2302548,10.381,1e-05,0.9993751676131748,1.0884233812635124e-07,0.9999999999319492,1e-05,0.9999899999319499
2302548,K00988.02,2,CANDIDATE,1.0,24.5709023,34.57784,2.82,0.2,-0.12,0.033128,1.5e-05,-0.0074480000000000015,0.75,0.032,-0.03,5095,2.719192392398691,0.11602540823487559,-0.6209426035849398,1831,2302548,24.571,0.16,0.9993740189642127,0.00035706878692294807,0.9999997762618151,0.16,0.8399998120599247
8644288,K00137.01,2,CANDIDATE,1.0,7.641567589,366.27887,4.91,0.3,-0.33,0.042627,0.000225,-8.6e-05,0.9229999999999999,0.039,-0.037000000000000005,5356,4.305959350569468,0.183356070164136,-0.17283005862567855,238,8644288,7.642,6.5e-06,0.999375167613531,8.39041418632372e-37,1.0,6.5e-06,0.9999935
8644288,K00137.02,1,CANDIDATE,1.0,14.85890852,399.39264,5.94,0.37,-0.4,0.05159,7.5e-05,-0.00057,0.9229999999999999,0.039,-0.037000000000000005,5356,5.211355312264032,0.2203284046962193,-0.21669553294558264,239,8644288,14.859,0.014,0.999375167613531,5.8642850138653574e-40,1.0,0.014,0.986
8644288,K00137.03,3,CANDIDATE,1.0,3.504691252,50.787594,2.03,0.13,-0.14,0.017643,0.001689,-0.001489,0.9229999999999999,0.039,-0.037000000000000005,5356,1.7822047252233828,0.18649373274901893,-0.16651591270119914,240,8644288,3.505,7.5e-05,0.9993751665258636,5.334057884511764e-06,0.9999999966650005,7.5e-05,0.9999249966652506
10154388,K00991.01,1,CANDIDATE,0.9990000000000001,12.06222962,27.932955,1.62,0.21,-0.13,0.015944999999999997,0.000269,-0.000666,0.871,0.038,-0.036000000000000004,5547,1.519938914469544,0.07109703506254045,-0.08931412655900475,1833,10154388,12.062,0.002,0.9993513657312573,0.0011460845994153823,0.9999992552742342,0.002,0.9979992567636857
8240904,K01070.01,1,CANDIDATE,1.0,6.61836309,27.650803000000003,2.98,0.49,-0.66,0.0211,0.000735,-0.000478,1.121,0.071,-0.066,5530,2.5886392005411527,0.18711589334806703,-0.1633016690509162,1517,8240904,6.618,5.1e-06,0.9993469590632448,0.001058346382058911,0.9999993076721246,5.1e-06,0.9999942076756555
8240904,K01070.02,2,CANDIDATE,1.0,107.7214092,20.731815,4.75,0.79,-1.05,0.033622000000000006,0.00121,-0.000603,1.121,0.071,-0.066,5530,4.124892284388372,0.3004849819499987,-0.253874863903723,1518,8240904,107.721,0.00043,0.9991206032520141,0.06706916037952078,0.9999367238043313,0.00043,0.9995067510130954
8280511,K01151.01,1,CANDIDATE,1.0,10.43547031,29.555204,1.22,0.13,-0.09,0.013143,0.00038,-0.000267,0.856,0.037000000000000005,-0.035,5528,1.2312655495846967,0.06402919375926458,-0.05621526760194538,1884,8280511,10.435,6.1e-06,0.999363357396028,0.0007623617056736535,0.9999995139683341,6.1e-06,0.9999934139712988
8280511,K01151.02,2,CANDIDATE,0.997,7.41084314,21.517443,0.94,0.1,-0.08,0.010073,0.000381,-0.000304,0.856,0.037000000000000005,-0.035,5528,0.9436611033224263,0.0542008770164348,-0.04795646268673822,1885,8280511,7.411,4.7e-05,0.9989578980237858,0.004285604807065252,0.999995510061739,4.7e-05,0.9999485102727661
8280511,K01151.03,3,CANDIDATE,0.975,5.24970432,12.187006,0.67,0.07,-0.06,0.007159,0.000399,-0.000335,0.856,0.037000000000000005,-0.035,5528,0.6706710849484017,0.04730310896001016,-0.04167624636248891,1886,8280511,5.25,0.001,0.9741445268907721,0.032148848920704846,0.9991183708300106,0.001,0.9981192524591807
8280511,K01151.04,4,CANDIDATE,0.895,17.453294500000002,8.376621,0.76,0.08,-0.06,0.008165,0.000399,-0.000474,0.856,0.037000000000000005,-0.035,5528,0.7649154083815756,0.04990353516152458,-0.05431399313979842,1887,8280511,17.453,0.0024,0.8881553233865286,0.09736775041168347,0.986415905786148,0.0024,0.9840485076122613
8280511,K01151.05,5,CANDIDATE,0.795,21.7203362,7.773399,0.8,0.08,-0.07,0.00856,0.000482,-0.0005269999999999999,0.856,0.037000000000000005,-0.035,5528,0.801919889252454,0.05692488760378526,-0.0592668024914681,1888,8280511,21.72,0.27,0.8633199798578064,0.12140404083471118,0.9781235331488942,0.27,0.7140301791986927
11853255,K00778.01,1,CANDIDATE,1.0,2.243380573,30.578562,1.99,0.1,-0.12,0.032248,0.000463,-0.0053560000000000005,0.657,0.028999999999999998,-0.027000000000000003,4149,2.318737631386861,0.10762738637781603,-0.3967280533991702,712,11853255,2.243,0.0096,0.9993671076505166,0.0004881853551821157,0.9999996906845525,0.0096,0.9903996936539807
11918099,K00780.01,1,CANDIDATE,1.0,2.337437946,63.58795,2.34,0.17,-0.09,0.027998,0.00072,-0.000665,0.76,0.038,-0.035,5007,2.328756376793355,0.13093574245647313,-0.12066886526365754,714,11918099,2.337,3.4e-05,0.9993751676096181,2.897521914413221e-07,0.9999999998188402,3.4e-05,0.9999659998188464
11918099,K00780.02,2,CANDIDATE,0.993,7.240661200000001,9.1666,19.45,1.4,-0.71,0.232818,49.98311,-0.203605,0.76,0.038,-0.035,5007,19.364826135162343,4157.385859748578,-16.958476109006448,715,11918099,7.241,0.92,0.9115654059260131,0.06459654786656424,0.9933004645057373,0.92,0.07946403716045894
11923270,K00781.01,1,CANDIDATE,1.0,11.59822233,62.376225,2.65,0.21,-0.29,0.051287,0.005219,-0.003254,0.561,0.016,-0.016,3688,3.14886189118739,0.33277757185455586,-0.2190423366530439,716,11923270,11.598,0.0011,0.9993751676073569,4.85688483495276e-07,0.9999999996963362,0.0011,0.9988999996966703
6435936,K00854.01,1,CANDIDATE,0.996,56.0560754,19.2542,1.94,0.12,-0.22,0.036134,0.001465,-0.000983,0.5589999999999999,0.016,-0.016,3593,2.2106057928832112,0.10970993640070957,-0.08729299886003895,1100,6435936,56.056,0.00023,0.9986232589136157,0.025116462605270312,0.9999644813596061,0.00023,0.9997344895288934
6522242,K00855.01,1,CANDIDATE,0.9740000000000001,41.408316686,904.6437,11.38,2.07,-1.04,0.139516,0.000244,-0.000431,0.915,0.07200000000000001,-0.065,5522,13.971034529637553,1.099631591216554,-0.9934158731185361,1101,6522242,41.408,0.012,0.999375167613531,4.6268480387546576e-89,1.0,0.012,0.988
6587280,K00857.01,1,CANDIDATE,1.0,5.715425977000001,48.613644,2.47,0.37,-0.17,0.027348,0.0004480000000000001,-0.000922,0.826,0.038,-0.036000000000000004,5237,2.4722311498867353,0.12072989831443155,-0.13622268471282165,1103,6587280,5.715,9.1e-06,0.9993751648322143,9.223673360544972e-06,0.999999994233068,9.1e-06,0.9999908942331205
6587280,K00857.02,2,CANDIDATE,0.9940000000000001,20.0261412,9.322174,2.28,0.35,-0.16,0.025305,0.004174000000000001,-0.006614,0.826,0.038,-0.036000000000000004,5237,2.2875460453372765,0.3917262744451306,-0.6061542324194688,1104,6587280,20.026,0.52,0.9246510479808473,0.08535043265058657,0.9923958558025,0.52,0.4763500107852
8689031,K00920.01,1,CANDIDATE,1.0,21.80451611,43.653084,2.6,0.47,-0.19,0.033652999999999995,0.004907,-0.0027370000000000003,0.782,0.061,-0.055999999999999994,5481,2.8801426224200855,0.4762770204898944,-0.3121036593463067,810,8689031,21.805,0.00018,0.99937514601177,4.3037171319174885e-05,0.9999999730900797,0.00018,0.9998199730949235
8689373,K00921.01,2,CANDIDATE,1.0,10.28194593,46.25013,2.53,0.36,-0.19,0.029849,0.0008710000000000001,-0.000519,0.815,0.043,-0.040999999999999995,5196,2.662384954615529,0.1605217170557536,-0.14171029293482368,811,8689373,10.282,0.00055,0.9993751600331587,1.7709612461225757e-05,0.9999999889272116,0.00055,0.9994499889333016
8689373,K00921.02,1,CANDIDATE,1.0,18.11993039,49.64462,2.95,0.42,-0.22,0.034825,0.000775,-0.000596,0.815,0.043,-0.040999999999999995,5196,3.1062198413509936,0.1778684919197286,-0.16505877051364806,812,8689373,18.12,5.1e-05,0.9993751660215716,1.0135847685002984e-05,0.999999993662754,5.1e-05,0.9999489936630772
8689373,K00921.03,3,CANDIDATE,1.0,3.78402867,23.37084,1.7,0.25,-0.12,0.020134,0.003511,-0.001548,0.815,0.043,-0.040999999999999995,5196,1.7958544231374274,0.3271840391652238,-0.16500425744632347,813,8689373,3.784,0.00019,0.9991849620260618,0.0025708977366974547,0.9999978975062143,0.00019,0.999807897905688
11359879,K00128.01,1,CANDIDATE,0.996,4.942783419,1927.6256,10.62,1.44,-0.73,0.099444,0.000194,-0.000211,1.229,0.055999999999999994,-0.053,5514,13.375620043606846,0.610025155971372,-0.5775145707133822,196,11359879,4.943,0.055,0.999375167613531,1.6422823490410107e-189,1.0,0.055,0.945
8826878,K00922.01,1,CANDIDATE,1.0,5.15448142,44.139656,2.94,0.63,-0.39,0.030415,0.001275,-0.005944,0.821,0.065,-0.059000000000000004,5431,2.732841433661591,0.24482141210528136,-0.5690430477842505,814,8826878,5.154,0.0005,0.9993751475687116,2.488733033132673e-05,0.9999999844389807,0.0005,0.9994999844467614
